modelo,impulso,resposta,regime,h,lags,coef,se,pvalor,ci_low,ci_high,significativo_90,nobs,hac_maxlags
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pre_out2016,3,3,0.08131469336479746,0.0701807591160609,0.2466002922916979,-0.03412238280946292,0.19675176953905785,False,266,4
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pos_out2016,3,3,0.015647353759895566,0.06448458326389651,0.8082745061008385,-0.09042034690417881,0.12171505442396995,False,266,4
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pre_out2016,6,3,0.048756541093348815,0.09293600939989226,0.5998440000909859,-0.10410959104246006,0.2016226732291577,False,263,7
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pos_out2016,6,3,-0.04533503071976952,0.08328824197841282,0.5862247985114626,-0.18233199762037372,0.09166193618083468,False,263,7
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pre_out2016,12,3,0.008981375316786,0.13074360517706762,0.9452327430712884,-0.20607271785942496,0.22403546849299696,False,257,13
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pos_out2016,12,3,-0.05722285807253513,0.0907305250787814,0.5282430715650002,-0.20646129132358024,0.09201557517850997,False,257,13
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pre_out2016,24,3,-0.1167941183810548,0.09072327529617699,0.19796652507925883,-0.26602062680088845,0.03243239003877882,False,245,25
bloco_D_regimes_out2016_dln_petroleo_brl_para_ipca_geral_mensal,dln_petroleo_brl,ipca_geral_mensal,pos_out2016,24,3,-0.33844412301061766,0.2265959309787893,0.13527969104090465,-0.7111612619335247,0.03427301591228937,False,245,25
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pre_out2016,3,3,0.9207280569594722,0.16096634300615859,1.0652181359205315e-08,0.6559619838486775,1.1854941300702668,True,266,4
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pos_out2016,3,3,1.0568915484912687,0.2656862377248996,6.950650668580138e-05,0.6198765767383765,1.4939065202441608,True,266,4
bloco_D_regimes_out2016_dln_gasolina_para_ipca_transporte_mensal,dln_gasolina,ipca_transporte_mensal,pre_out2016,6,3,1.2278966559805937,0.2477774564063926,7.209142018904657e-07,0.8203390081337285,1.635454303827459,True,263,7
