h,coef,se,t,pvalor,ci_low,ci_high,nobs,arquivo,h_ref,tipo,significativo_10pct,coef_iv,se_iv,t_iv,pvalor_iv,first_stage_f,first_stage_pvalue,metodo
18.0,,,,,-4.025948726465295,1.4788349551689732,248.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina.csv,18,LP_IV,False,-1.2735568856481607,1.6731865293721178,-0.7611565496681816,0.4465635672048946,112.50905845145964,2.1444648134633258e-21,2SLS_manual_aproximado
24.0,,,,,-3.767008387722061,0.95625712214654,242.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina.csv,24,LP_IV,False,-1.40537563278776,1.4356430121181156,-0.9789171966325392,0.3276208945337346,110.21453419736456,5.8145058867545075e-21,2SLS_manual_aproximado
0.0,,,,,-0.0942789400510843,0.8376084332180791,266.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina_refinaria.csv,0,LP_IV,False,0.3716647465834973,0.2832484417231499,1.3121510724735652,0.1894691665914621,129.22848039295238,4.2910652542000236e-24,2SLS_manual_aproximado
3.0,,,,,-0.4718124624333668,2.360350154101397,263.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina_refinaria.csv,3,LP_IV,False,0.9442688458340152,0.8608397010743963,1.0969160049838462,0.2726781115905988,127.59651535123272,8.28497226927736e-24,2SLS_manual_aproximado
6.0,,,,,-1.918795313234718,1.7004566918135802,260.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina_refinaria.csv,6,LP_IV,False,-0.1091693107105689,1.100076597279118,-0.0992379175964506,0.9209493695447108,123.94403480727289,3.081749193335343e-23,2SLS_manual_aproximado
12.0,,,,,-2.730152507900554,1.79410212740349,254.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina_refinaria.csv,12,LP_IV,False,-0.4680251902485319,1.3751533845908948,-0.3403439903453158,0.7335974927846514,119.2514381361577,1.8316173419198408e-22,2SLS_manual_aproximado
18.0,,,,,-1.243732903427886,4.736265348583331,248.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina_refinaria.csv,18,LP_IV,False,1.7462662225777223,1.8176286480277253,0.9607387210102366,0.3366835568440951,112.21390957953356,2.3643324943898958e-21,2SLS_manual_aproximado
24.0,,,,,-2.809200472242792,4.806636914929205,242.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_gasolina_refinaria.csv,24,LP_IV,False,0.9987182213432072,2.3148441906297865,0.4314407964846616,0.6661478915959993,108.18193486513674,1.1389925818582612e-20,2SLS_manual_aproximado
0.0,,,,,-0.0327993035583312,0.090896828874742,266.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_geral.csv,0,LP_IV,False,0.0290487626582054,0.0375976086422715,0.7726226137038268,0.4397457572783473,130.0566072925364,3.283480954800761e-24,2SLS_manual_aproximado
3.0,,,,,0.0020013188587983,0.3417599431465391,263.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_geral.csv,3,LP_IV,True,0.1718806310026687,0.1032700985677023,1.6643794611078664,0.09603662190665,128.04757902909287,7.160617793037126e-24,2SLS_manual_aproximado
6.0,,,,,-0.0858112252839751,0.3816731316410251,260.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_geral.csv,6,LP_IV,False,0.1479309531785249,0.1420925097036475,1.04108903056927,0.2978342300965342,125.34972633364944,1.9521834551160185e-23,2SLS_manual_aproximado
12.0,,,,,-0.3124360310867793,0.4121043702908271,254.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_geral.csv,12,LP_IV,False,0.0498341696020239,0.2202250460114305,0.2262874750378633,0.8209778392349074,120.5636416445132,1.1937413192176305e-22,2SLS_manual_aproximado
18.0,,,,,-0.5171749432114463,0.3707731642070543,248.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_geral.csv,18,LP_IV,False,-0.0732008895021959,0.2698930417685412,-0.2712218478198953,0.7862204104047328,113.8092602509042,1.396524534931434e-21,2SLS_manual_aproximado
24.0,,,,,-0.3960679250075806,0.3787941761115792,242.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_geral.csv,24,LP_IV,False,-0.0086368744480007,0.2355203954769482,-0.0366714501753037,0.9707469727851556,111.3903120440248,3.948837778616614e-21,2SLS_manual_aproximado
0.0,,,,,0.1149013527177922,0.475808947594293,266.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_transporte.csv,0,LP_IV,True,0.2953551501560426,0.1096983571053193,2.6924300231085287,0.0070933419395477,132.4296441720939,1.5302643910281775e-24,2SLS_manual_aproximado
3.0,,,,,0.0754169097817981,0.9239361041186408,263.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_transporte.csv,3,LP_IV,True,0.4996765069502193,0.2579085697072469,1.9374172309101796,0.0526943620170848,130.5780588528978,3.1704107033947994e-24,2SLS_manual_aproximado
6.0,,,,,-0.1619079178298152,0.9329081738556309,260.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_transporte.csv,6,LP_IV,False,0.3855001280129078,0.3327708485366097,1.1584552243929414,0.2466783139338731,126.6447127234412,1.2840292982091121e-23,2SLS_manual_aproximado
12.0,,,,,-0.8923180177632197,0.7887429867090636,254.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_transporte.csv,12,LP_IV,False,-0.051787515527078,0.5109607916329129,-0.1013532082600253,0.919270079527202,122.33291437737668,6.720169098304703e-23,2SLS_manual_aproximado
18.0,,,,,-1.2571227619692502,1.0161437761493208,248.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_transporte.csv,18,LP_IV,False,-0.1204894929099646,0.6909624735922708,-0.1743792137994808,0.8615674490270371,115.45909775519306,8.12408714151919e-22,2SLS_manual_aproximado
24.0,,,,,-1.1541997876292085,0.9119881662603504,242.0,output_petroleo_lp_modelo5_lpiv_oil_supply_news\B_lpiv_oil_supply_news\lpiv_acumulada_petroleo_brl_iv_oil_supply_news_para_ipca_transporte.csv,24,LP_IV,False,-0.121105810684429,0.6280206546776775,-0.1928373052421099,0.8470863864224184,113.59525593173848,1.91883519841277e-21,2SLS_manual_aproximado
