h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs,arquivo,h_ref,pre_significativo_10pct,pos_significativo_10pct,diferenca_regimes_10pct
6.0,1.4337514931530653,0.4269320789736752,0.0007843309165879,0.7314482232413696,2.136054763064761,1.2724799068140924,0.2674769599924843,1.961567519220548e-06,0.8324803076264558,1.712479506001729,-0.1612715863389728,0.7623904299356865,263.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_transporte.csv,6,True,True,False
12.0,1.1231013194914805,0.7139808760270024,0.1157157692476163,-0.0513972215729388,2.2975998605559,1.2634482345283229,0.3418005949280775,0.0002186367417276,0.7011862558716354,1.8257102131850105,0.1403469150368426,0.8739436469064084,257.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_transporte.csv,12,False,True,False
18.0,0.7657172507919083,0.9844370942574528,0.4366737041266533,-0.8536817692616017,2.385116270845418,1.1656125610394314,0.280949350997132,3.3417124187043e-05,0.7034508786491493,1.6277742434297136,0.3998953102475231,0.7144463788475308,251.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_transporte.csv,18,False,True,False
24.0,0.4322005753401522,0.9552904607154992,0.6509603606694998,-1.1392522325368435,2.003653383217148,0.9435278661474772,0.2649232077443779,0.0003687216327926,0.5077291894079754,1.379326542886979,0.511327290807325,0.6332184182660553,245.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_para_ipca_transporte.csv,24,False,True,False
0.0,0.0640527174065844,0.0527678941761626,0.2248020482824646,-0.0227504685132031,0.150855903326372,0.1378241019690799,0.0414930590370973,0.0008949705148596,0.0695680198530548,0.206080184085105,0.0737713845624955,0.2141387496206485,269.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_refinaria_para_ipca_geral.csv,0,False,True,False
3.0,0.4029012539789631,0.2086834927136613,0.0535225142322865,0.0596169084649901,0.7461855994929361,0.2114166203818666,0.11348389166749,0.0624670640018627,0.0247356185888454,0.3980976221748877,-0.1914846335970965,0.3795581414157359,266.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_refinaria_para_ipca_geral.csv,3,True,True,False
6.0,0.5421203491919477,0.2886555588573768,0.0603692186515898,0.0672819548715628,1.0169587435123326,0.1960527467861203,0.1603065419333089,0.221334771392141,-0.0676515146941729,0.4597570082664136,-0.3460676024058274,0.2864500821732598,263.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_refinaria_para_ipca_geral.csv,6,True,False,False
12.0,0.4292222205831976,0.5040132515683731,0.39443114333771,-0.3998795782467761,1.2583240194131713,0.2841269242207887,0.2751717905142015,0.3018174435486468,-0.1685306711750728,0.7367845196166503,-0.1450952963624088,0.8026270224787769,257.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_refinaria_para_ipca_geral.csv,12,False,False,False
18.0,0.4577839276119463,0.606579390021276,0.4504305282565937,-0.5400391689730528,1.4556070241969454,0.2553273661864456,0.2974166145552533,0.3906253336061294,-0.2339229647569461,0.7445776971298375,-0.2024565614255006,0.7587631427003625,251.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_refinaria_para_ipca_geral.csv,18,False,False,False
24.0,0.5276552010220951,0.7735652279745816,0.4951705230268254,-0.7448595989960917,1.8001700010402817,0.093084760016901,0.2368128761897345,0.6942655268121983,-0.2964724213152123,0.4826419413490144,-0.434570441005194,0.5921077456043484,245.0,output_petroleo_lp_modelo4_regimes_brl\C_regimes_wald\lp_regime_acumulada_gasolina_refinaria_para_ipca_geral.csv,24,False,False,False
