h,coef_pre2015,se_pre2015,pvalor_pre2015,ci_low_pre2015,ci_high_pre2015,coef_pos2015,se_pos2015,pvalor_pos2015,ci_low_pos2015,ci_high_pos2015,diff_pos_menos_pre,pvalor_wald_diff,nobs
10,0.9077349669466576,0.7527824675637487,0.22787931388084848,-0.330592192195709,2.1460621260890242,-0.07450790562691166,0.5210822094582249,0.8863005637660741,-0.9316881401856917,0.7826723289318683,-0.9822428725735692,0.33028574171310476,259
11,0.8861281417030655,0.8251353963231581,0.2828592247561218,-0.4712195852485297,2.2434758686546608,-0.028267218452681993,0.5271239749848723,0.9572336428626205,-0.8953861573027969,0.8388517203974329,-0.9143953601557475,0.3924182659001899,258
12,0.8164384510671485,0.8539844563426928,0.33905489437131764,-0.5883659796165812,2.2212428817508783,0.0817156313755013,0.5041810825380986,0.871246039505134,-0.7476622493996709,0.9110935121506735,-0.7347228196916472,0.5055942160319872,257
13,0.7892089660574766,0.8689148942182817,0.36373581032370494,-0.6401560349315969,2.21857396704655,0.12088176971733858,0.5096569791619693,0.8125151309270221,-0.717503961004101,0.9592675004387781,-0.668327196340138,0.5576677094312079,256
14,0.8478351730033513,0.9201460198845334,0.3568344650239307,-0.6658050297067062,2.361475375713409,0.11661221992334411,0.48818266413193157,0.8112063459706349,-0.6864482625736833,0.9196727024203716,-0.7312229530800072,0.5366789449851219,255
15,0.8109493346733009,1.0030207977413161,0.41879877884249517,-0.8390198776111643,2.460918546957766,0.05044495930720139,0.49474621235021005,0.9187874053789704,-0.7634125600088941,0.8643024786232969,-0.7605043753660995,0.544637594214316,254
16,0.8528299215724261,1.0411874175362035,0.41273302871587814,-0.8599233802746286,2.565583223419481,0.01155243380356761,0.43289207667375623,0.9787096712951656,-0.7005550323247614,0.7236598999318966,-0.8412774877688585,0.49983836914870305,253
17,0.8176889884581762,1.045363148290012,0.43409370908554046,-0.9019333904788938,2.537311367395246,-0.05261542861390908,0.3642262633831369,0.8851387523321396,-0.6517676318791693,0.5465367746513511,-0.8703044170720853,0.47496355791295386,252
18,0.7235637852793252,1.0200668347616966,0.47811985116952216,-0.9544461579036657,2.401573728462316,-0.15188575516013417,0.3300879776714125,0.645417749851424,-0.6948804784296078,0.3911089681093395,-0.8754495404394593,0.4579698772570777,251
19,0.6963492048756798,1.019281938920539,0.49449548303753454,-0.9803695846486068,2.373067994399966,-0.2745606827966017,0.3118287315169758,0.37859634603495784,-0.7875189461420269,0.2383975805488236,-0.9709098876722815,0.4059221946963074,250
20,0.6955752722728155,1.0180394746076953,0.4944490062220338,-0.9790996634568434,2.3702502080024743,-0.28156406855505994,0.33143569714210774,0.3955872820179508,-0.8267757903538271,0.26364765324370726,-0.9771393408278755,0.4036315518428315,249
21,0.6421998822118488,1.0175199323666102,0.5279474776680073,-1.0316204065312249,2.3160201709549226,-0.24248528791178953,0.3416588142101526,0.477871988335119,-0.8045140372874906,0.3195434614639115,-0.8846851701236382,0.44669645135874003,248
22,0.5933361883574996,0.9919599857984304,0.5497429961919089,-1.0384379882809185,2.2251103649959174,-0.14798862160636478,0.36476498231546534,0.6849560551363049,-0.7480270175153052,0.4520497743025757,-0.7413248099638643,0.5095495428077738,247
23,0.6275081361435829,0.9420105179341448,0.5053234853527961,-0.9220991658580854,2.1771154381452513,-0.17609102324683398,0.3569404109072949,0.6217762469952584,-0.7632579991893341,0.4110759526956661,-0.8035991593904169,0.4437290219126011,246
24,0.6086122078224152,0.8736774302932117,0.4860470585268829,-0.8285871650099179,2.0458115806547483,-0.3512115025709625,0.35037024675285,0.3161499361298873,-0.9275705584794007,0.22514755333747577,-0.9598237103933778,0.3167693631278534,245
